Article slug,Article URL,Media URL,First recorded batch,All batch files,CSV status,CSV provided date,Pinterest upload confirmed,Pinterest uploaded date,Last Pinterest result,Last Pinterest error,Scheduled publish dates,Last updated
three-handmade-cards-from-paper-scraps,https://sentimentalica.com/blog/three-handmade-cards-from-paper-scraps.html,https://sentimentalica.com/blog/img/three-handmade-cards-from-paper-scraps/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-06 | 2026-08-18,2026-08-12
three-handmade-cards-from-paper-scraps,https://sentimentalica.com/blog/three-handmade-cards-from-paper-scraps.html,https://sentimentalica.com/blog/img/three-handmade-cards-from-paper-scraps/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10 | 2026-08-18,2026-08-12
three-handmade-cards-from-paper-scraps,https://sentimentalica.com/blog/three-handmade-cards-from-paper-scraps.html,https://sentimentalica.com/blog/img/three-handmade-cards-from-paper-scraps/gen4.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-13 | 2026-08-18,2026-08-12
three-handmade-cards-from-paper-scraps,https://sentimentalica.com/blog/three-handmade-cards-from-paper-scraps.html,https://sentimentalica.com/blog/img/three-handmade-cards-from-paper-scraps/gen5.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-17 | 2026-08-18,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-14,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/gen4.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/gen5.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/page1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/page2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-13,2026-08-12
three-small-diy-paper-projects-from-one-printable-page,https://sentimentalica.com/blog/three-small-diy-paper-projects-from-one-printable-page.html,https://sentimentalica.com/blog/img/three-small-diy-paper-projects-from-one-printable-page/page3.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-15,2026-08-12
tiny-paper-things-to-collect-before-they-disappear,https://sentimentalica.com/blog/tiny-paper-things-to-collect-before-they-disappear.html,https://sentimentalica.com/blog/img/tiny-paper-things-to-collect-before-they-disappear/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-18 | 2026-08-22,2026-08-12
tiny-paper-things-to-collect-before-they-disappear,https://sentimentalica.com/blog/tiny-paper-things-to-collect-before-they-disappear.html,https://sentimentalica.com/blog/img/tiny-paper-things-to-collect-before-they-disappear/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-19 | 2026-08-22,2026-08-12
use-a-visual-triangle-to-fix-a-flat-scrapbook-layout,https://sentimentalica.com/blog/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout.html,https://sentimentalica.com/blog/img/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-24,2026-08-18
use-a-visual-triangle-to-fix-a-flat-scrapbook-layout,https://sentimentalica.com/blog/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout.html,https://sentimentalica.com/blog/img/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout/infographic-v2.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
use-a-visual-triangle-to-fix-a-flat-scrapbook-layout,https://sentimentalica.com/blog/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout.html,https://sentimentalica.com/blog/img/use-a-visual-triangle-to-fix-a-flat-scrapbook-layout/process.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/atmospheric.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/page-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/page-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/page-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/palette-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/palette-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/palette-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
velvet-vow-romantic-junk-journal-color-palette,https://sentimentalica.com/blog/velvet-vow-romantic-junk-journal-color-palette.html,https://sentimentalica.com/blog/img/velvet-vow-romantic-junk-journal-color-palette/process.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/page1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/page2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-13,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/page3.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/palette1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
vintage-wallpaper-ideas-that-keep-your-phone-icons-readable,https://sentimentalica.com/blog/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable.html,https://sentimentalica.com/blog/img/vintage-wallpaper-ideas-that-keep-your-phone-icons-readable/palette2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
wedding-journal-prompts-for-the-week-before-your-wedding,https://sentimentalica.com/blog/wedding-journal-prompts-for-the-week-before-your-wedding.html,https://sentimentalica.com/blog/img/wedding-journal-prompts-for-the-week-before-your-wedding/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | lead_wedding_prompts.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-05 | 2026-08-15,2026-08-12
wedding-journal-prompts-for-the-week-before-your-wedding,https://sentimentalica.com/blog/wedding-journal-prompts-for-the-week-before-your-wedding.html,https://sentimentalica.com/blog/img/wedding-journal-prompts-for-the-week-before-your-wedding/gen2.png,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | lead_wedding_prompts.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-10 | 2026-08-15,2026-08-12
wedding-planning-keepsakes-for-your-junk-journal,https://sentimentalica.com/blog/wedding-planning-keepsakes-for-your-junk-journal.html,https://sentimentalica.com/blog/img/wedding-planning-keepsakes-for-your-junk-journal/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-16 | 2026-08-14,2026-08-12
wedding-planning-keepsakes-for-your-junk-journal,https://sentimentalica.com/blog/wedding-planning-keepsakes-for-your-junk-journal.html,https://sentimentalica.com/blog/img/wedding-planning-keepsakes-for-your-junk-journal/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-17 | 2026-08-14,2026-08-12
what-to-add-when-a-journal-page-feels-empty,https://sentimentalica.com/blog/what-to-add-when-a-journal-page-feels-empty.html,https://sentimentalica.com/blog/img/what-to-add-when-a-journal-page-feels-empty/gen1.jpg,149_Sunflower_Days.csv,149_Sunflower_Days.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-22,2026-08-12
what-to-add-when-a-journal-page-feels-empty,https://sentimentalica.com/blog/what-to-add-when-a-journal-page-feels-empty.html,https://sentimentalica.com/blog/img/what-to-add-when-a-journal-page-feels-empty/page1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-22,2026-08-12
what-to-add-when-a-journal-page-feels-empty,https://sentimentalica.com/blog/what-to-add-when-a-journal-page-feels-empty.html,https://sentimentalica.com/blog/img/what-to-add-when-a-journal-page-feels-empty/page2.jpg,208_Forest_Books.csv,208_Forest_Books.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-22,2026-08-12
